run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9931,7770.0,1.0,7688.5,7761.0,51.0,6871.0,421.0,421.0,81.5,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9954,6873.0,1.0,6819.0,6873.0,49.0,5250.0,379.0,379.0,54.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9835,8102.0,1.0,8096.0,8102.0,55.0,5280.0,303.0,303.0,6.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9891,6175.0,1.0,6137.5,6175.0,56.0,5228.0,412.0,412.0,37.5,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9896,8503.0,1.0,8702.5,8503.0,42.0,6203.0,156.0,156.0,199.5,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9961,6777.0,1.0,6766.0,6777.0,61.0,5565.0,268.0,268.0,11.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9971,8618.0,0.0,8625.5,8465.0,31.0,5638.0,533.0,474.0,7.5,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9851,6826.0,0.0,6669.5,6644.0,50.0,4630.0,470.0,464.0,156.5,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9835,6899.0,1.0,6890.5,6899.0,52.0,5220.0,206.0,206.0,8.5,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9921,6270.0,1.0,6362.5,6270.0,54.0,5082.0,161.0,161.0,92.5,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9886,5833.0,1.0,5832.5,5833.0,60.0,4705.0,266.0,266.0,0.5,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9871,6940.0,1.0,6806.0,6865.0,40.0,5207.0,391.0,336.0,134.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9947,6408.0,1.0,6435.5,6408.0,64.0,5522.0,302.0,302.0,27.5,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9952,6194.0,0.0,6190.5,6156.0,54.0,4426.0,335.0,314.0,3.5,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9861,7007.0,1.0,7022.5,7007.0,59.0,5958.0,220.0,220.0,15.5,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9899,6719.0,1.0,6850.5,6719.0,53.0,5581.0,312.0,312.0,131.5,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9981,7466.0,1.0,7479.5,7466.0,40.0,6332.0,146.0,146.0,13.5,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9841,7301.0,1.0,7269.0,7301.0,54.0,5190.0,405.0,405.0,32.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9869,6471.0,0.0,6475.5,6430.0,48.0,4992.0,422.0,422.0,4.5,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9851,7113.0,1.0,7121.0,7113.0,54.0,5629.0,251.0,251.0,8.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9911,6504.0,1.0,6549.5,6502.0,46.0,4825.0,185.0,185.0,45.5,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9863,8310.0,1.0,8282.0,8310.0,47.0,5182.0,425.0,472.0,28.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9861,6817.0,1.0,6807.5,6817.0,57.0,4582.0,234.0,234.0,9.5,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9924,6875.0,1.0,6875.0,6875.0,67.0,28848.0,303.0,303.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9846,6985.0,1.0,6985.0,6985.0,59.0,26192.0,143.0,143.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9947,6497.0,1.0,6497.0,6497.0,63.0,27242.0,156.0,156.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9982,6368.0,1.0,6368.0,6368.0,61.0,24812.0,370.0,370.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9911,5950.0,1.0,5950.0,5950.0,69.0,27947.0,284.0,284.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9858,7283.0,1.0,7267.0,7283.0,66.0,30633.0,300.0,300.0,16.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9891,6872.0,1.0,6872.0,6872.0,56.0,23727.0,60.0,60.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9968,6905.0,1.0,6905.0,6905.0,62.0,27667.0,300.0,300.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,7984.0,1.0,7984.0,7984.0,56.0,26995.0,188.0,188.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9979,6686.0,1.0,6686.0,6686.0,61.0,26842.0,182.0,182.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9872,7106.0,1.0,7106.0,7106.0,66.0,29204.0,268.0,268.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9959,6529.0,1.0,6529.0,6529.0,59.0,25102.0,272.0,272.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9923,6281.0,1.0,6281.0,6281.0,63.0,26703.0,259.0,259.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9904,6490.0,1.0,6490.0,6490.0,59.0,25322.0,375.0,375.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9877,6754.0,1.0,6754.0,6754.0,65.0,29434.0,275.0,275.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9911,6773.0,1.0,6773.0,6773.0,63.0,27491.0,243.0,243.0,0.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9978,6039.0,1.0,6039.0,6039.0,66.0,26391.0,28.0,28.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9850,6718.0,1.0,6718.0,6718.0,66.0,29262.0,72.0,72.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9946,7540.0,1.0,7540.0,7540.0,59.0,27458.0,272.0,272.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9945,6848.0,1.0,6848.0,6848.0,66.0,28979.0,352.0,352.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9973,6303.0,1.0,6303.0,6303.0,71.0,29301.0,399.0,399.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9920,6382.0,1.0,6382.0,6382.0,71.0,29336.0,244.0,244.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,7391.0,1.0,7391.0,7391.0,62.0,28745.0,365.0,365.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9861,6954.0,1.0,6954.0,6954.0,59.0,26539.0,372.0,372.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9976,6757.0,1.0,6757.0,6757.0,55.0,24208.0,249.0,249.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9856,7655.0,1.0,7655.0,7655.0,59.0,27102.0,355.0,355.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9978,6335.0,1.0,6335.0,6335.0,67.0,29066.0,146.0,146.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9844,7063.0,1.0,7044.5,7048.0,62.0,28421.0,310.0,312.0,18.5,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9858,6634.0,1.0,6634.0,6634.0,62.0,27228.0,132.0,132.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9841,7070.0,1.0,7070.0,7070.0,59.0,26620.0,174.0,174.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9851,6635.0,1.0,6635.0,6635.0,53.0,22876.0,338.0,338.0,0.0,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9878,7144.0,1.0,7144.0,7131.0,61.0,28383.0,441.0,441.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9979,7074.0,1.0,7074.0,7074.0,56.0,24213.0,472.0,472.0,0.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,6540.0,1.0,6540.0,6540.0,63.0,27053.0,374.0,374.0,0.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9851,6501.0,1.0,6501.0,6501.0,59.0,26201.0,232.0,232.0,0.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9873,5994.0,1.0,5994.0,5994.0,71.0,27700.0,304.0,304.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9873,7803.0,1.0,7803.0,7803.0,60.0,28902.0,92.0,92.0,0.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9886,7231.0,1.0,7231.0,7208.0,60.0,26002.0,361.0,361.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9950,6734.0,1.0,6734.0,6734.0,67.0,28910.0,440.0,440.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9985,7430.0,1.0,7430.0,7430.0,62.0,28219.0,363.0,363.0,0.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9894,6660.0,1.0,6660.0,6660.0,54.0,22522.0,140.0,140.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,7199.0,1.0,7199.0,7199.0,58.0,25669.0,347.0,347.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9841,6222.0,1.0,6222.0,6222.0,53.0,21783.0,301.0,301.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9950,5987.0,1.0,5987.0,5987.0,56.0,22886.0,176.0,176.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9882,6241.0,0.0,6220.0,6161.0,58.0,23329.0,385.0,385.0,21.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9831,6071.0,1.0,6071.0,6068.0,59.0,24019.0,128.0,128.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9941,6768.0,1.0,6768.0,6768.0,64.0,28261.0,368.0,368.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9913,6202.0,1.0,6202.0,6188.0,62.0,25779.0,252.0,252.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9906,7381.0,1.0,7381.0,7381.0,66.0,30057.0,392.0,392.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9861,7611.0,1.0,7611.0,7611.0,59.0,28472.0,255.0,255.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9892,7810.0,1.0,7810.0,7810.0,58.0,28245.0,302.0,302.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9973,6597.0,1.0,6597.0,6597.0,59.0,26350.0,118.0,118.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9869,5838.0,1.0,5838.0,5838.0,67.0,27250.0,219.0,219.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9958,6972.0,1.0,6972.0,6972.0,59.0,27489.0,93.0,93.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9935,6983.0,1.0,6983.0,6983.0,71.0,31477.0,294.0,294.0,0.0,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9926,7556.0,1.0,7556.0,7556.0,59.0,27534.0,453.0,453.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9905,6768.0,1.0,6768.0,6707.0,59.0,26341.0,330.0,330.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9931,6399.0,1.0,6399.0,6399.0,72.0,29554.0,256.0,256.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9879,6319.0,1.0,6319.0,6319.0,66.0,27440.0,171.0,171.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9990,7423.0,1.0,7423.0,7423.0,60.0,27168.0,217.0,217.0,0.0,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9871,6714.0,1.0,6714.0,6714.0,56.0,24168.0,224.0,224.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9926,6817.0,1.0,6817.0,6817.0,65.0,28954.0,222.0,222.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9982,7208.0,1.0,7208.0,7208.0,63.0,28496.0,350.0,350.0,0.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9932,7249.0,1.0,7249.0,7249.0,63.0,28959.0,334.0,334.0,0.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9897,7347.0,1.0,7347.0,7347.0,67.0,30610.0,231.0,231.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9871,6952.0,1.0,6952.0,6952.0,56.0,25759.0,257.0,257.0,0.0,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,7501.0,1.0,7501.0,7501.0,53.0,24695.0,175.0,175.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9984,7142.0,1.0,7142.0,7142.0,59.0,26606.0,350.0,350.0,0.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9945,6656.0,1.0,6656.0,6656.0,70.0,30292.0,276.0,276.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9878,6366.0,1.0,6366.0,6366.0,66.0,27427.0,351.0,351.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9931,7052.0,1.0,7052.0,7052.0,56.0,24353.0,265.0,265.0,0.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9891,6945.0,1.0,6945.0,6945.0,46.0,19833.0,457.0,457.0,0.0,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9892,6979.0,1.0,6979.0,6979.0,59.0,25962.0,298.0,298.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9986,6009.0,1.0,6009.0,6009.0,67.0,26913.0,184.0,184.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9831,5909.0,1.0,5909.0,5909.0,59.0,23538.0,215.0,215.0,0.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9998,6865.0,1.0,6865.0,6865.0,63.0,27369.0,203.0,203.0,0.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9853,5883.0,1.0,5883.0,5883.0,65.0,26239.0,70.0,70.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9957,7493.0,1.0,7493.0,7493.0,66.0,31741.0,265.0,265.0,0.0,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9850,6948.0,1.0,6948.0,6948.0,56.0,24524.0,248.0,248.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9881,7646.0,1.0,7646.0,7646.0,55.0,26337.0,296.0,296.0,0.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9875,6451.0,1.0,6451.0,6451.0,62.0,26235.0,441.0,441.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9951,7942.0,1.0,7942.0,7942.0,58.0,29263.0,168.0,168.0,0.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9901,6497.0,1.0,6497.0,6476.0,63.0,27605.0,284.0,284.0,0.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9864,7730.0,1.0,7730.0,7730.0,53.0,26298.0,526.0,526.0,0.0,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9996,6216.0,1.0,6216.0,6177.0,56.0,23410.0,259.0,259.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9861,6833.0,1.0,6833.0,6833.0,59.0,25679.0,238.0,238.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9911,5980.0,1.0,5980.0,5980.0,63.0,25352.0,145.0,145.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9841,6099.0,1.0,6099.0,6099.0,59.0,23346.0,334.0,334.0,0.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9861,6648.0,1.0,6648.0,6648.0,59.0,25888.0,353.0,353.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9929,6178.0,1.0,6178.0,6178.0,66.0,27732.0,389.0,389.0,0.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9871,5936.0,1.0,5936.0,5936.0,53.0,21678.0,210.0,210.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9861,6954.0,1.0,6954.0,6954.0,66.0,29517.0,242.0,242.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9921,6932.0,1.0,6932.0,6932.0,63.0,27376.0,195.0,195.0,0.0,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9887,7532.0,1.0,7532.0,7532.0,62.0,29391.0,153.0,153.0,0.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9863,6968.0,1.0,6968.0,6968.0,53.0,24635.0,223.0,223.0,0.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9931,6454.0,1.0,6454.0,6454.0,57.0,23942.0,428.0,428.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9946,6868.0,1.0,6868.0,6868.0,61.0,26351.0,243.0,243.0,0.0,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9841,6266.0,1.0,6266.0,6266.0,59.0,24598.0,137.0,137.0,0.0,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9876,8084.0,1.0,8084.0,8084.0,50.0,24771.0,434.0,434.0,0.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9918,6414.0,1.0,6414.0,6414.0,54.0,22823.0,147.0,147.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9991,6563.0,1.0,6563.0,6563.0,68.0,19530.0,396.0,396.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9883,6945.0,1.0,6945.0,6945.0,60.0,17734.0,163.0,163.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9917,6359.0,1.0,6359.0,6359.0,63.0,18129.0,180.0,180.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9923,6268.0,1.0,6268.0,6268.0,63.0,17070.0,335.0,335.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9950,5926.0,1.0,5926.0,5926.0,72.0,18906.0,338.0,338.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9943,7020.0,1.0,7020.0,7020.0,64.0,20113.0,256.0,256.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9950,6287.0,1.0,6287.0,6287.0,45.0,13622.0,155.0,155.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9928,6800.0,1.0,6800.0,6800.0,62.0,18672.0,226.0,226.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,7551.0,1.0,7551.0,7551.0,57.0,18232.0,251.0,251.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9871,7010.0,1.0,7010.0,7010.0,63.0,18416.0,218.0,218.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9951,6881.0,1.0,6881.0,6881.0,68.0,20063.0,185.0,185.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9835,6469.0,1.0,6469.0,6469.0,59.0,16725.0,203.0,203.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9955,6483.0,1.0,6483.0,6483.0,63.0,17918.0,187.0,187.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9831,6595.0,1.0,6595.0,6595.0,59.0,16947.0,356.0,356.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9971,7076.0,1.0,7076.0,7076.0,68.0,20445.0,195.0,195.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,9879,7128.0,1.0,7128.0,7128.0,62.0,17951.0,215.0,215.0,0.0,1.0,1.0
